client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
0cbb2735e4cdd049290850ea43a59c81f2c0807c10b08cdfbb41b8fe8b2ae6def23cd258634a3e9a198b57f7f474619bba9487176ea0017ed45ca9f6be76ba50	common_voice_en_39580682.mp3	New religious orders began to be introduced into England.	2	0			German English		en	
0d16a26f7f2d906bb85f4fcb4d9209800fa11704f72188f9260ab411361043ba846ee394c08b0acdb26cc7b701b9c54566239cef83b859e88f403c2f92b9d5fa	common_voice_en_39583954.mp3	She also runs the Cambridge Organ Experience for Girls every year.	3	0					en	
0e08871d9247543499defd75db7fc1de9d158a4f9e507fcfd7aab4bf05098efe27e91f35f0d4ee4b7c305e38d6c99898b5fd79f4580869f3ad8a1cc2fd57aad5	common_voice_en_39568224.mp3	Marcy helps with completing the third temple where she happily reunites with Sasha.	4	3					en	
11b98b518071d4103599654c0db149cd67e2b9b4893d4b126f86acbb94d457a11f3ac7a0c61cec1aa05fb58e768a104e8d8dca45d3366a8844269a526f9632e9	common_voice_en_39548774.mp3	Where can i find the supreme leader?	2	0	teens	female			en	
129f649e43e0daad06044b8993bd9606b4f5c56ffd56c5a0716197f021a0dacbb8272b94ae190d5e5014f83a57f79515000ab3b7461f63f790ed206fa07d6bb9	common_voice_en_39243729.mp3	Luis falls passionately in love with his new wife.	2	0					en	
14a7ae35063a676dc1500221e9e44537b90aafca9b10debd8d0ba497bf35aebfeb17f2d24870387df71221d1e4dfbba14c804d02b422e5793ee83d3e044e9b90	common_voice_en_38594742.mp3	Down jumped the driver, and out got Mr. Pickwick.	2	0	twenties	male			en	
1500d5adef9c2c5bab32a3bb81efad721851f0dfa6946c9b3cd837fbfa5563e77d2091ddfde6c473cbb04fa767b3eae2377fa3526cc6592642d503fae203a6b4	common_voice_en_38498444.mp3	Mango and soursop ice cream are two popular desserts.	2	0			United States English		en	
1560b90778773955abc09627c8b9f088439b3b3cf52f0fe6ad440d218c4274004aa0b9de0b7df2ee9d86232869cbb5932e8d9253986e74d358d1eeed653de7f9	common_voice_en_39578956.mp3	Today, the bar is still family-owned and managed by Jack Dorrian's son, Jimmy.	3	0					en	
15ab899ea76d39d07cb53005d2cda9d5cca1d66772d2e823c80a165cbdb2866d81af4146abb4a327cdb8746bb71e57625666930fe9f849a8424a2d053ce9d177	common_voice_en_38496129.mp3	He largely left active politics in his later life to concentrate on writing.	2	0			United States English		en	
165874be815329f66e167817c1feb181b914ae3b1424cfdf7d163fb39fe43fa6f59e9fc25bbccfd220dc29d60ec1e50c72990f7fe3d67b3a7157193c93c9073d	common_voice_en_39574462.mp3	The quadrangle was never completed at the time the College was originally constructed.	2	0					en	
16ca4a40009cdc33bc015544b7a461557195e82018dd6e839b45d554275ebb877daeed03fa3bad0a5ed066ab30601c27c0f07b41214cbe9aee30fd1f0f321239	common_voice_en_39564191.mp3	Critics consider that he symbolizes the Philistine element in German life	2	0			England English		en	
18a459ade1616a1b463e5b32c766bcfe6dfba6ba945bef5e3109d584f51b9b02ef036e89c70cafdb25e559f138d0a68d2e69c39b2aa00715a4adee672eb3ff1f	common_voice_en_38559905.mp3	Daniel Matheny and Nicholas Umar were the team captains.	2	0					en	
1b144a3beb0f42c07d21931db8e50406abc637f828da652d461c53b848e97f4d39dac5ee1b07bc6b0bdb56b88fac42a9a0b2e8e446b5a097af4998e8c1287288	common_voice_en_38514380.mp3	He was the original sponsor of legislation creating pension reform in New Jersey.	4	0	sixties	male			en	
1cae50ccac9c88a8596023c782950eb5bb9a1d95be61481b954f8c908636a327940e4a6ac4f7bf8f355c20f0f73315003f75872d43e78d08a1e2b98d0a2fe217	common_voice_en_39110418.mp3	They were established as military outposts and later expanded and populated with civilian inhabitants.	2	0	thirties	male			en	
1d238fdc05a88729d57d4886a66be4d202c98f2cf0cbf2b29c096655bb66a4d2761d932087e0e7ba9da9667ee431331df855825cd756e253193211f1c6decf22	common_voice_en_39093406.mp3	Van Gundy was born in Hemet, California.	5	1	teens	female			en	
1da998f354109f83fcae4f360e0e08ad0e64937a7870c947379a71931177b04739d57a1fdbe2324812590b928bdeb1e868c21e4214b7c7302c4bf630e0afe6eb	common_voice_en_38523203.mp3	The character of the Well-Manicured Man has been positively received by critics.	2	0	twenties	male	United States English		en	
1e258a6ba23bfc425776dc331d03a4e78df54365028d7f110884fc218bd1373546f0afd0fe157b19e4da2fe001d13df72a954b27670e4fb01d6713e35a46ab72	common_voice_en_39577803.mp3	The novel contains autobiographical elements.	2	0			United States English		en	
1eb96f507a330bf58c29c290babb8ce5122f5df65c09f94f5c14c913e2943694b727904203f1af16952d5f9fa776a33783f4465b6fde4c820b4e56c6b0e8c7a1	common_voice_en_38705117.mp3	In total, it ended up being three different cities.	3	0	teens	female			en	
2148ba8c16f8fd04e208379ad4bcd9e5783c645f885165e98c8ddfe49043de57180a7850a87c63c52ff2f408651f26f718b25aebd570db226c7e16ec0afd23f6	common_voice_en_38517680.mp3	Also, rising gasses cause the bubbling action.	2	0					en	
22ee2837aa6fc4bbe17229c02ae78bab0a4200ae6541a964d13f9cc1770bf5d5ed06672b58f98e09fd991529c0a2b615b56e3af3b66e84be3acd97e13d6899e7	common_voice_en_39561365.mp3	Netscape developed two versions of its web browser.	2	0	sixties	male	England English		en	
24776296cf1ad76a0868dfdc9a3d546397e602d5e5a96764e516dcf3b28b8bb477b9461651cd9b7e0b90f1f1d5bf8c7ee062d9a52dd51e54a2f61345d00c4171	common_voice_en_39575057.mp3	"Artigliere" has been placed in reserve.	4	2	twenties	male			en	
25c896c3e82e85534a36d61acdcac51c9e9caea70cb2aa272a29fdae46d76575e166717e040df12f8afe865ab1b5773c354e7840013d993de19eea070dd7e407	common_voice_en_39177958.mp3	Jesus loves me, he who died.	2	0					en	
265c9a06c81f2873c15d120ce9ae7ec46dd17a963ff25ead05429b446c01506d17f0f171b0e5e7395e07ac8bbba8000d89c867e07022799f807a2792d5257dc2	common_voice_en_39113082.mp3	Users can also restore files that had been deleted from a flash memory drive.	3	0			United States English		en	
26dd26bfd2732fd4ec62c18d5c7f5de6b7e0b24e88477edf5db211e79926c43ad8adaa37b68e74cc46dd31853aac501fba47238701d92b2fb0a3d5d1c21ce895	common_voice_en_39570011.mp3	At Kuchma's request high-level foreign mediators also took part in the talks.	4	3					en	
2748d63cf445bf16aaaa8926ff10eaa7f0110525b499d976da2a542ae4fedc0edce063ddd9739f471a1e25bc3fad660ddfaa6b42c315081c1fa317066cd5c8b0	common_voice_en_38524458.mp3	I wish he would arrive!	2	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
28763e00d17f6c068ee4d0f1d2a0c789b83144738604961f872226274252c4d15c192bcda1f57922ecda7e8af0450f326051a1cbf0e07664ae90dcf8041509ac	common_voice_en_38551228.mp3	Within three years, Ausmus was on the move again.	2	1					en	
2cf1023c4678c5fd8dc9efa27f29dafffa9c76a36eaf765f4f8f552457765dbd881ed4155175e159e1a6577ba93b9dc9fe90174aeb823281a82374d1e7a0f45d	common_voice_en_38754787.mp3	We told him we were thrown out.	5	0			Mancunian,British English,England English,Manchester, Speech Impediment		en	
2cfeb19a7322b127b10bc29c244bd4d43d7d3f728fe8277a03becf536231b529ae3e627cc64472b8a4e459c653a3bb5ecf9f546f231de27bbbc7ffbd81e7559e	common_voice_en_39563839.mp3	It lies between West Seattle and Burien.	2	0					en	
2ebfe103c77162be61a86ffef98005b308c42fac6d04ca7a6c0e8a8fb2a9853737f64c19134f434724282032c85044c81ce11cc631238dd2b868fb9a8f01071e	common_voice_en_38521506.mp3	They’re white with pink middles.	2	0					en	
2f225851cc4e790ca9f069455f829b3b0b66c3169f4c06587f2e8a82c4eab32b707278af3a7a391950b4125793d300b3a2739f5d9fb7a35a77b91500646f5f98	common_voice_en_38732536.mp3	Her parents were born in the last years of slavery in Tennessee.	2	0			Canadian English		en	
2f50b33c04bb015bb656de563c2dbc5da64da60f037e79abf65ef89d1aeeb993caf96b2ff4d5bc4989a694712f957990e8e2b3982e32de662f62c596ba6e8385	common_voice_en_38849850.mp3	This arrangement has continued to date.	2	0	teens	female	Australian English		en	
2f9e68eef6475df6e1311d7bc5a7a76a30e88c546ab74678dfc77a6310948a82cb41d4521afcfedbc9330e740e61353403129d18385042f3bb91080d5de4a879	common_voice_en_38637802.mp3	Band In The Rain is also from the Barcelona show.	2	0	twenties	male	United States English		en	
32fa4ed8cc4a84e4fbcfa778689dababca50f2c2eafe30c08507300fc1301d2e0be57171314e473218d2ab08b17a201dce2abfaa2d9b37e7542208e502d2336f	common_voice_en_39561287.mp3	Over the same period, the number of bicycle trips made in London doubled.	2	0					en	
3354fef336a1e862693080586572fa5f8b0fa7e0499779026e32cd3badef423afbcd02d315edc758f478c5756b452fadcb95a80cc3698e320bc1a01eecdbe54b	common_voice_en_38625438.mp3	Ashur's brothers were Elam, Arphaxad, Lud, and Aram.	2	0			India and South Asia (India, Pakistan, Sri Lanka)		en	
33598a9eb3b7ca06a774cf005bc5310e883b798fbbeac4ead3eabee455be14d54c7b55b7e3bb083e4666f77a594c1fbab3b7589bf82f9c304120af7e21139a9e	common_voice_en_39584606.mp3	Their use is called thermography.	2	0					en	
33ac770a63fd9d083a6dd35637d48a558dc180219ec5c30ccb18f699f2344bd22fd4262e92d761c03e88f8c08c7c0a8a1854f47f9b053a5e23c337ee53212c42	common_voice_en_38600295.mp3	He joined the United States Air Force straight out of high school.	4	0	teens	male	United States English		en	
344ff3c4fc041c96c0f2c37f0277e45a6a272842cb71cc90a8b7b68429b2d6fe897b3d0d6dd1744105eb4910ae0b130868e9ae3c9b7b7a5bb296bed6c6eccf67	common_voice_en_38594611.mp3	He also owned the "Mail and Express", a New York newspaper.	2	0			Latvian English		en	
34d83696cfc845da875a6f19816a0f851a45bfa63ef8da8681bd2f2c812ae3e588767ceb0f6916ac79610d317b46f418a8ff458f0bd0cc53cd0e3476ef3afb2f	common_voice_en_39062453.mp3	He appears often on mainstream television shows.	2	0	twenties	female			en	
35aa7e50c5c28dce3a64028dac8fec1eb48d466c6d09f35c6ac6a6997f664eeaf5b3ad64234c67de8663a430713f5cb37af37f3076fa3791e0f6fcdfa901964d	common_voice_en_38988384.mp3	Both have denied authorizing such tactics.	3	0			United States English		en	
36fcdeef750afaf08b78b8449fcb082260566e8b26df50f46cb3ce0e1bec7ae2ae5c04d6ff978b0b214efe325212c1b26f2fa608c5b4d8330284509797441c0a	common_voice_en_38660486.mp3	Be true from day to day.	2	0	twenties	male			en	
372b9d20c2276dd1044dc0191e74f5e7127d9e5578f376d2ac2153b185c128969092f183860ec3aea264fffd3db33c4d392c640e9e6aa48056c742100f80c882	common_voice_en_39578117.mp3	The film was directed by Frank Beal.	2	0					en	
37eec0f95d1ce4f8487b3484080d29acdf8d30d99cd8409787d53e57b5c595c46b8168abf744d9c7fa73470a329bed24084ddbeb0759a655b6481fe6244b3522	common_voice_en_38625080.mp3	He is the author of numerous books and professional articles.	2	0					en	
388db7d4e230f75908f08f2104c6ca46075f646a6232cb01d9baa9baae36b245976f8de6387800e64741788dbcd84ca35bce7cfc72548ddb0d6e08439e5af113	common_voice_en_38543505.mp3	Alas, for the effects of bad tea and bad temper!	2	0			Mandarin English		en	
3909cf44220bb075e409aba74e6db17a3d1767b310558a09b894c49286d618c23b53e7a02d45ed2dcf10981689d771f4035d9f83aae0be8802b89d339c577366	common_voice_en_39584831.mp3	They featured a mini-mall, food court, arcade, bank, and other kiosk operations.	2	0					en	
3a8ec6b0fa12f74596c598dbcaabaacada36f89c1b3fe7e1dfe13d58c38aa33e7cc35ff2d8c733ab8e4fc22125ad8273054c9b0e1f86fc06170c578eac6dc463	common_voice_en_39561838.mp3	They all liked him, and he adored them.	2	1	fifties	male	England English		en	
3be9b7b3d4a77c500e8f072eaaa5c5ca529e8a54559133ea224e6ee11b2f5944e352d1bd3fba3542fbd713998c0482f4f39de4ee2a28f14ad58328c57ff67d31	common_voice_en_39571964.mp3	Jimmy, Russell and Lydia are arrested.	6	2			England English,yorkshire		en	
3eeff56aab23ff249747f66d56b6dbd1199d73c40cfa43903eef27460abd621c9ef253f55c3829e69a404beb97b690614acbe463cfd27f9f5a3d32d52c534d61	common_voice_en_39584892.mp3	The Chicago White Sox were leading at the time that the strike began.	2	0					en	
4044bce90806c52c4ee42152f797a19b1ac8e3278e32b781b9bb20f9faf16dc8187e8ce04ee53b43f390fb33ab2e34482021ba200ece693e46ddd24931e71b16	common_voice_en_39569797.mp3	It is the county seat of Pearl River County.	2	0					en	
40c358c6c79427803ebe202064b7acb4831d0736b9d85ba9da97d2ff5fbecdbdd2451e76faeefcd4e50f4fa075f64ba55951ab7d097b128050fc1230a7dd097a	common_voice_en_39572697.mp3	South Franconian is not considered a separate dialect by some observers.	11	0					en	
40cd3e09714accce97351c481b717fd8002d7edb3cd107190bcf50c94a2a4c58a0163abf5464ee6ef4447941e67765f096e35e325458a9082a275526a99793ab	common_voice_en_39584809.mp3	His namesake is the Russian poet and writer Boris Pasternak.	4	0	twenties	male	United States English		en	
4107f88535bb99b3c547f5822ff39b42dc57a02aac682b29cc6a2baf8ccc28b0be247d413a5b71a9336ddc14f895148992b556236faec239f1cc4d20ccf95ac4	common_voice_en_39359910.mp3	Later, however, they are shown kissing passionately beneath the stairs.	2	0	twenties	female	Russian English		en	
412aa32c29663cf9d56ac8e718bd97bbf8e7268251d6658e8b9cbfb88e6c30ce207552648efa8bb500a75bd40ae8f3033d45172b255625675d2a60394c249ec7	common_voice_en_39575381.mp3	There she became closely associated with Galician culture.	3	0					en	
41645d6a48a2f105c70ff4ebfa65e8e1ae3d5457b4a60cb90c8cd1ab7b51a44d38be80edc639eea94816760409ee469a8506d902d644aaa87e1f543b338a50f4	common_voice_en_38939728.mp3	One major daily newspaper serves the Michiana Metro area, the "South Bend Tribune".	4	2	thirties	male	not native English, originally French native language		en	
42806984b88adba4a9a163d4c21226d8300e077621f740cc9dcb1d4d40c90b72d9fbb9328e912d593ee54b34c707cd365343ffe7e2da06c44edf00dc71aff97a	common_voice_en_39202835.mp3	He was raised in Cleveland, Ohio and returned to Oakland when he was fourteen.	2	0					en	
453aa79e787ed7c8f32d80ddf4c3e4e6e25e994992b5b04185e22ea8ddd49dc8646d69360742543d4b563924d3e13cda8216e3ee00a09c9aa9edd74abcc35e3d	common_voice_en_38557143.mp3	The Amish have few written explanations 'why' certain things are regulated by the Ordnung.	2	0			England English		en	
457ee9c5e5a1074e5e95ed9983a0acc13da9279082ae361730025a6e34bcf8b53d503544aad8e1200af8117693fc60296ed5e8144f42e265b90deffbd86946bc	common_voice_en_38699097.mp3	Dubroslavichi is the nearest rural locality.	2	0					en	
45a9c5323d1b489f4bc6ab71e0b4e945965d66a049e65060b4b87e611f716250b429f30c81206bb3022c899e7cfd62b9389d89d0f57712d2d854211c3ce70325	common_voice_en_38563873.mp3	It was intended for the many Catholic families employed in the local market gardens.	2	0			Australian English		en	
4643bb4989a8334649d06e814c132ce60f7b489ea5ff05338e9047b98bd47bc83dbcbd26c20833cc1df66188cdb8679b1f2a7f6df54c88cd06599a23adb3dae9	common_voice_en_38607817.mp3	His father was a manufacturer, working in the production of iron and electrical fixtures.	2	0	thirties	male			en	
481861caeef4a891af9ca3330b31283c95ae381d02ca262ab1b1946686ca217d8111ff3629193490b32ced2e67428e02d83aba4c0cfa99448db06dde3ff98831	common_voice_en_39351896.mp3	Following this action, she moved inshore to give gunfire support to the invasion.	2	0					en	
48c290bf9d416b430e68d4ce2ae0adba32954c79eb4b8fa4b502b30969addb15b1d52a21fc5e07f25cb7825d8a7f08ce1480f23ee8a706dfc87dfff318b51534	common_voice_en_39569983.mp3	Two days later, Lazarov joined Slavia Sofia for the third time in his career.	6	0					en	
48f7160c984da814ca384bd9d5b3b3125d74b7f9342ddefad9ed219a15286e5a019815974f42fb43ba1b1626b9ff4e9cb68b00567310dbc7163218cfbd3efed6	common_voice_en_39567225.mp3	It is similar to the Renderman Shading Language.	11	1			Scottish English		en	
4a74d19875b9d41102158bda13d74b24a7edc73405209327a32fad55e012b576a7d3794aa81ac6bd7adc925a609a8f4ed004a7cc33901cb0336471b2d01c02ec	common_voice_en_38506141.mp3	Here is not assumed that the rigid body rotates around the origin.	6	0			Argentine English		en	
4b23c0d7b61ebdf8ccc6ef22c98b81858b70eb711559b031737188165ab4643dbc44cfce595e390b2652eed7f69b6ba9b497f78eb1529ad529f929db41fa4ae0	common_voice_en_39288932.mp3	The term has little basis in either history or geography.	4	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka),England English,Southern African (South Africa, Zimbabwe, Namibia)		en	
4f5fd48f468f851d6c9d8140322fa331426f16de94633817a299d0f5cf4023c07629ae8c23020f062d8be1f577ead659045c8c63646338d01aa1f09d4ad49e1b	common_voice_en_39561331.mp3	Then team manager, Paul Terry, stating that "some younger players have overtaken them".	2	0			United States English,England English		en	
4f8c4a81ef87c3d4415b2900cbf5efb119e00ec56ee5282114780471b859da5b58d7bad78fa916f48deb3bcd82a7b3dbcf46ecfd86d737c35985e0d1db4eb89d	common_voice_en_39576710.mp3	He was nominated for rock song of the year for "A Place to Stand".	2	0					en	
50077584eaffb5a480ade2d0acbdfb29694c5ac454638c209d148d95a85c4abc78bbb8359945342cab33ead76b4edfa7734c343d2fd22ab35f3f064cf99eb865	common_voice_en_38624532.mp3	The town is the county seat of Desha County.	2	0			United States English		en	
52724975fbb6a069f1038c3559e9caebb238961c872bb72e8875045748a156a421283c811c0c5a3d40447ab6511d3e74df0a27c9490b26f988a964bee9d57664	common_voice_en_38579808.mp3	The kitchen was empty and silent; the clock had run down.	2	0					en	
5468c7f38964931b89631212638e6a2ca9c6930059038c2fb772dbe6b71690a41b9fba9d520778422f9dbd091c69ac6b0d4a0da80b21ac94c85fc953e09acb1e	common_voice_en_39331142.mp3	As calculators became more powerful and memory sizes increased, games increased in complexity.	4	0					en	
5480ca402d59b51b0dc6f63e098f08c208e863626603816ca86e19eb1a986d4939631500afe3425182d02ef6decdb1c3e756a841deddc9fc1703f0d56367cba0	common_voice_en_38843007.mp3	The Cal students were arrested and carted off to cheers from the student section.	4	0	teens	male	United States English		en	
5488ea9b0b6c6ffb43ca6a70d3fbcde295f7138e3bbc01b2f57e4add034ca18dd191412802fdb71d31f7c27d7b3d3c63ebe747ddbc0267c6c610e5f83810d0b5	common_voice_en_39584796.mp3	Even the women and girls sometimes join in the tug of war.	4	0					en	
554e000f66141a3e682dcb16c32b49e936116d2812aa3bda4cb7f576e2fb49d09e52ea4b2e026907b249d9a915d89b881c06cc2d3bf7a6e99151f31bfe372923	common_voice_en_39579977.mp3	The stair winds around a central newel and is lined with tongue-and-groove vertical boards.	4	0			England English		en	
56548c29839674f405b78ea6cf944c2cf2f1d2eb55d85beb56fd344b1beafc8ec07e27978bbcc1140a02e4ddba4ce0b9236e7b7c80dce940199da292daf908a8	common_voice_en_38667785.mp3	The hybrid between piston and rotary configuration is a double acting engine.	2	0					en	
5839a6c3414737dc8eb74be74aa06598acc5cec2ab2c761ad93c815bc522c362f64312f586c9c0766236fbd672a03206b89436685e316c772ec7216864f1024c	common_voice_en_39571901.mp3	See also	2	0			India and South Asia (India, Pakistan, Sri Lanka),Indian English 		en	
588c66e74cc889eb639b9776a71651add8453543899b895031bea2d56a5be9f35c81e60ef6cc601849ad26bd7f417514ce59897b98c34e1e15100411ea5a7a28	common_voice_en_38865706.mp3	According to Koschorke, Martin supported colonial expansion.	12	0	fourties	male	United States English		en	
592f1198e2d440a0737be7e2a3092ec84da6ae3e9890f7a6abf3634dc711f216e10578d9027ad7f03e1f484d005cd9a55ae40205772bc5e3d5e6e147f7f763a9	common_voice_en_38536258.mp3	The station is equally the origin of Culoz–Modane railway.	2	0					en	
5c003f686fa48f3216f0f0506aba5a8561c6fd64f5ed498fc90288df7c8d2da679dca162ac1e706b791af586beedab009fd34faa936dbfb4c3521e39e6b5786e	common_voice_en_38573011.mp3	No assist is awarded for winning a penalty.	2	0					en	
5f70b73c1e9fcbbcfcb4c17239ae7122f176d885366901c44f865133394893ace67c65f19863f1d92a2bb79d4ec35f19e5b30137368cb90bbf94efc52dc5e617	common_voice_en_39577598.mp3	Burgdorf approved but indicated that they should take his assistant, Weiss.	3	0					en	
604fe204dad322d0cce614737ea918d4a0ba6e0490b148d4d220d5e68df858680e61bf40ffb50688f8a4b2806a7ec6be6ab8846e378a40b50b8d656ceca7b41d	common_voice_en_38797109.mp3	The interior parts of the mudflats are the right environment for mangroves.	3	1					en	
63137f5dc6ef428f400a1f89f3cae38db16623fdf57d6acb508d9265ed84ad87d12ce7a846703815b33197f87e89bec467f140c778be2fd1211d880071639366	common_voice_en_39578380.mp3	It is now owned by ConAgra Foods.	2	0			Dutch		en	
63c63383d46c603fc1beedbd55aaed9b7fa53b968ae060a8d2ca73c555a751abb22a6edc412b0f83fc842a963e26e0bf8f761b1fe54584a67079481141e60263	common_voice_en_39353057.mp3	A few weeks later, Henry reverses his opinion, but it's too late.	14	0	thirties	male	United States English		en	
647ff86a37d9fffc0b4b025698ac2603b730cf1d5a747bb4d0f5f713ca2761d5eca9d1188cbdfd63399f28d6cb037d1f948b2da98c6595c143368c3a3ddd39e8	common_voice_en_39569399.mp3	Is Anybody Out There?	5	0			United States English,African American ,Midwestern Wisconsin,Midwestern,Wisconsin		en	
64f189861ac2d7dcd9b2119f109130ba39e09c2fb524014b1f3552abbe04574d037a3bd9c8aa378210a2639fe76ea8a55315bfeab8248e6099248ad919071c83	common_voice_en_39576047.mp3	First, the Guarco, or Huarco, settled in the valley.	3	0					en	
66796d995f1ff8eba92563278081a90101385436049449ccafda949c1ab6c8b7c69f4a511d23de32029086f74b7e9e053c81e055c547e9edd9b0fcca28507500	common_voice_en_39585234.mp3	However, individuals widely recognized as dialecticians exist outside of Marxism.	2	0			bulgarian english,non-native speaker		en	
6729dab1fb8aa892a4d2e9e145c36abb4c8e27e8d1f1036daed51e6bfc4f83489bda03b83d19405e2a1caefbbbd989d682d3821ddd9ae57816adb37fc6ea5a01	common_voice_en_38988485.mp3	Soledad O'Brien preceded him and Alex Trebek preceded O'Brien.	2	0			United States English		en	
6b115fd08336824f40f62e58f1c7aa263c999ba5b5c53acf96b6b12d781afcbb7b67100be86b5b4af8031d9d63ae8537c5f1e626c7e6d746b9144c5082a16cd0	common_voice_en_38570918.mp3	The single received little attention.	2	0					en	
6ca5aef40dc2c8532abb4ce6c427009c039e6a16088eb523821e8b28fc121eb34647843a78381d770573f25180068b9aa22eb550eb99e577ec3d3a34472cf3e1	common_voice_en_38942436.mp3	He encouraged Scottish immigration into that area.	2	0	teens	male			en	
6cd95ed1b1d295da3ce156cba7cc458a678ce9c37b95db4d7205e0653142f38cdb18a4b11dc2ed9322ef392bde30ed9e66f4b6d1b5be369cfeabec864d6432f0	common_voice_en_38785822.mp3	The villains wore their hats much slouched.	2	0	twenties	female			en	
6d03e8c78fb60330f5f69102b780af0afe5f327006e23e0b526736736fcbfd8be87bed40e9d22c51f0f154312455d68d72e5e3ae3febfe8b3ba3d3bd48c40bc0	common_voice_en_38589102.mp3	She also designed remedial reading programs for the state.	3	0					en	
6de2225889d469814d01bc46f65fac78c42346556c18133ef1daf44c996507099e2f3ad9346bfb1798fb301d779b6117be80ef206d089ecfae2d8b9c6275bd02	common_voice_en_39580290.mp3	She is the wife of composer Hamsalekha.	4	0	thirties	male	United States English		en	
6e2f5df4a812f77f93c941de8c8e8158ccb40492c2de82b7eb394ae04f460804cfbdb63e80d861fa72c1dbfce9df75d67293fdf9e78de864539919518f7c2d36	common_voice_en_38661325.mp3	It is located northeast of Jackson Heights and north of Corona.	4	0	thirties	female	United States English		en	
6eaa4a1b701b8aa82c4f4f56c4b1b893250f2f5d9d46749a1a34f27d0a0e4f5d292b1f22f8f2e90ddeffb9defee7f749a38bbdcefd90eed0ec236ba6d447e5f2	common_voice_en_39579781.mp3	Just next door, the Williams Block houses the Johannesburg Youth Orchestra Company.	2	0					en	
6fafab279b7c2cf34b5c620272dce8ca5c1032019f605774cf56cbb1395308981449748a1b8020a6f4511139880ab992284406a2308f93e4f0ba4d95ccd2a2c0	common_voice_en_39568094.mp3	News, Vic Grimes and Redd Dogg.	2	0			Scottish English,Renfrewshire. Scotland		en	
6fc780f4b064eec349cc48f3cac9a991cc26dd00e43c2ed8410222dda309bd8bb4cb6806f7cdaefe267a100eb318d6f8731ce177fb8bc668417f11910eb964b6	common_voice_en_39582296.mp3	Action and Zeemand both operating throughout Europe.	4	0			India and South Asia (India, Pakistan, Sri Lanka),United States English		en	
710d9685a595b6d3d46ce170f64a0c15414b359d007b68babff3b2d34d0b81046a207685ff2f6df58505ef757cb1eef28c09a3b35ccd492c706ce5daa196971c	common_voice_en_39390371.mp3	The final phase would have been to add a second deck on both sides.	2	0			United States English		en	
74420fa01abe43438b016e199ef727e6085b2803b0b6f0069d749eb907dedf2ffa2163d74c7ebf9a761fd98a0cfb3917842f8641c2570f175e705918131c94a0	common_voice_en_39475945.mp3	A jazz band consists of several marching band performers.	3	0					en	
